,MessageID,MessageType,MessageTimeLeft,MessageDelay,MessageRoute
0,55_1,Real,0.0024720133909139044,"[0.0024720133909139044, 0.4071078071892704, 0]","[Client id: 55, ( id: 4, corrupt: False ), Client id: 8]"
1,32_1,Real,0.019589187822391687,"[0.019589187822391687, 1.2318178553790813, 0]","[Client id: 32, ( id: 7, corrupt: False ), Client id: 22]"
2,72_1,Real,0.030378602580021733,"[0.030378602580021733, 0.32360662178065813, 0]","[Client id: 72, ( id: 4, corrupt: False ), Client id: 61]"
3,34_1,Real,0.033640149148630415,"[0.033640149148630415, 1.8868440399644788, 0]","[Client id: 34, ( id: 3, corrupt: False ), Client id: 35]"
4,42_1,Real,0.04730011028992636,"[0.04730011028992636, 0.3049550925590139, 0]","[Client id: 42, ( id: 8, corrupt: False ), Client id: 53]"
5,43_1,Real,0.0492778491880976,"[0.0492778491880976, 3.9338304692202724, 0]","[Client id: 43, ( id: 3, corrupt: False ), Client id: 90]"
6,37_1,Real,0.06711578562733961,"[0.06711578562733961, 0.5147773007158857, 0]","[Client id: 37, ( id: 10, corrupt: False ), Client id: 22]"
7,77_1,Real,0.06908345798166018,"[0.06908345798166018, 0.08537008641582308, 0]","[Client id: 77, ( id: 4, corrupt: False ), Client id: 51]"
8,14_1,Real,0.08640492992703092,"[0.08640492992703092, 0.8288217930679389, 0]","[Client id: 14, ( id: 2, corrupt: False ), Client id: 63]"
9,31_1,Real,0.09298564358655632,"[0.09298564358655632, 0.5525140754313407, 0]","[Client id: 31, ( id: 9, corrupt: False ), Client id: 95]"
10,38_1,Real,0.10096206129068709,"[0.10096206129068709, 0.9709021444388578, 0]","[Client id: 38, ( id: 2, corrupt: False ), Client id: 26]"
11,80_1,Real,0.10127920291401472,"[0.10127920291401472, 0.9219522598240328, 0]","[Client id: 80, ( id: 7, corrupt: False ), Client id: 5]"
12,7_1,Real,0.12855892783092102,"[0.12855892783092102, 0.4884719849657822, 0]","[Client id: 7, ( id: 7, corrupt: False ), Client id: 96]"
13,26_1,Real,0.13399623120012602,"[0.13399623120012602, 0.03372418188736412, 0]","[Client id: 26, ( id: 4, corrupt: False ), Client id: 4]"
14,77_2,Real,0.14185392368036714,"[0.07277046569870696, 0.25927232155736263, 0]","[Client id: 77, ( id: 4, corrupt: False ), Client id: 52]"
15,17_1,Real,0.1493066411670555,"[0.1493066411670555, 0.5432006859017673, 0]","[Client id: 17, ( id: 4, corrupt: False ), Client id: 90]"
16,31_2,Real,0.15567490726990074,"[0.0626892636833444, 0.3777268362205421, 0]","[Client id: 31, ( id: 5, corrupt: False ), Client id: 45]"
17,52_1,Real,0.17040144401406682,"[0.17040144401406682, 0.03109794185569148, 0]","[Client id: 52, ( id: 6, corrupt: False ), Client id: 88]"
18,83_1,Real,0.17790420010940808,"[0.17790420010940808, 1.286788430183159, 0]","[Client id: 83, ( id: 3, corrupt: False ), Client id: 48]"
19,78_1,Real,0.1898038871987593,"[0.1898038871987593, 1.482595717878117, 0]","[Client id: 78, ( id: 2, corrupt: False ), Client id: 6]"
20,85_1,Real,0.21750739460595128,"[0.21750739460595128, 0.29518710480861104, 0]","[Client id: 85, ( id: 7, corrupt: False ), Client id: 72]"
21,87_1,Real,0.23433205860807954,"[0.23433205860807954, 1.339966569365157, 0]","[Client id: 87, ( id: 2, corrupt: False ), Client id: 33]"
22,93_1,Real,0.2568967123981323,"[0.2568967123981323, 4.504306728606423, 0]","[Client id: 93, ( id: 4, corrupt: False ), Client id: 11]"
23,90_1,Real,0.2676836235356098,"[0.2676836235356098, 0.20931090378945882, 0]","[Client id: 90, ( id: 9, corrupt: False ), Client id: 55]"
24,4_1,Real,0.27214979296783953,"[0.27214979296783953, 1.3989095955374848, 0]","[Client id: 4, ( id: 9, corrupt: False ), Client id: 43]"
25,28_1,Real,0.2732227800983922,"[0.2732227800983922, 1.2457974963394052, 0]","[Client id: 28, ( id: 6, corrupt: False ), Client id: 39]"
26,0_1,Real,0.2775023427990283,"[0.2775023427990283, 0.46625534651340483, 0]","[Client id: 0, ( id: 7, corrupt: False ), Client id: 18]"
27,33_1,Real,0.2898084853848273,"[0.2898084853848273, 0.5701697732497351, 0]","[Client id: 33, ( id: 8, corrupt: False ), Client id: 10]"
28,45_1,Real,0.2908814714684356,"[0.2908814714684356, 0.1376573239591046, 0]","[Client id: 45, ( id: 2, corrupt: False ), Client id: 34]"
29,28_2,Real,0.29962764364608907,"[0.026404863547696868, 0.45292108607501086, 0]","[Client id: 28, ( id: 6, corrupt: False ), Client id: 4]"
30,35_1,Real,0.3083230963488492,"[0.3083230963488492, 0.43065935433455493, 0]","[Client id: 35, ( id: 8, corrupt: False ), Client id: 3]"
31,32_2,Real,0.31452096859166095,"[0.2949317807692693, 1.0979444518564518, 0]","[Client id: 32, ( id: 3, corrupt: False ), Client id: 53]"
32,16_1,Real,0.3266346709438614,"[0.3266346709438614, 0.15897771831527804, 0]","[Client id: 16, ( id: 8, corrupt: False ), Client id: 6]"
33,14_2,Real,0.32882650032228244,"[0.24242157039525156, 2.1673136786682923, 0]","[Client id: 14, ( id: 1, corrupt: False ), Client id: 45]"
34,63_1,Real,0.3299933542707991,"[0.3299933542707991, 0.6130324992066918, 0]","[Client id: 63, ( id: 5, corrupt: False ), Client id: 55]"
35,18_1,Real,0.3406552460835938,"[0.3406552460835938, 0.6405746121092557, 0]","[Client id: 18, ( id: 9, corrupt: False ), Client id: 61]"
36,46_1,Real,0.3429219028254319,"[0.3429219028254319, 0.5329120773694427, 0]","[Client id: 46, ( id: 4, corrupt: False ), Client id: 86]"
37,83_2,Real,0.3603241518957787,"[0.1824199517863706, 0.5570141783259575, 0]","[Client id: 83, ( id: 1, corrupt: False ), Client id: 53]"
38,44_1,Real,0.36807250667918323,"[0.36807250667918323, 0.051363679822931836, 0]","[Client id: 44, ( id: 1, corrupt: False ), Client id: 80]"
39,20_1,Real,0.3683455403397686,"[0.3683455403397686, 1.246241561273893, 0]","[Client id: 20, ( id: 7, corrupt: False ), Client id: 2]"
40,91_1,Real,0.385595128921348,"[0.385595128921348, 0.9584331865386828, 0]","[Client id: 91, ( id: 10, corrupt: False ), Client id: 45]"
41,95_1,Real,0.389384756293334,"[0.389384756293334, 5.44384980110664, 0]","[Client id: 95, ( id: 8, corrupt: False ), Client id: 37]"
42,38_2,Real,0.4134885209642585,"[0.3125264596735714, 1.9741962769683907, 0]","[Client id: 38, ( id: 7, corrupt: False ), Client id: 64]"
43,78_2,Real,0.42372579883371175,"[0.23392191163495246, 1.9677733138799889, 0]","[Client id: 78, ( id: 3, corrupt: False ), Client id: 2]"
44,76_1,Real,0.4241091641543508,"[0.4241091641543508, 0.23671693309397432, 0]","[Client id: 76, ( id: 9, corrupt: False ), Client id: 95]"
45,72_2,Real,0.4319508511074467,"[0.40157224852742496, 0.4209958993747651, 0]","[Client id: 72, ( id: 2, corrupt: False ), Client id: 38]"
46,14_3,Real,0.4416103643564176,"[0.11278386403413515, 0.4751861601755038, 0]","[Client id: 14, ( id: 3, corrupt: False ), Client id: 48]"
47,87_2,Real,0.4453622144781192,"[0.21103015587003962, 0.5406467445072022, 0]","[Client id: 87, ( id: 1, corrupt: False ), Client id: 3]"
48,47_1,Real,0.4466025402700708,"[0.4466025402700708, 0.2503012956845935, 0]","[Client id: 47, ( id: 9, corrupt: False ), Client id: 24]"
49,52_2,Real,0.4545389259872965,"[0.2841374819732297, 0.48365668050700583, 0]","[Client id: 52, ( id: 4, corrupt: False ), Client id: 79]"
50,92_1,Real,0.46120261310582045,"[0.46120261310582045, 0.4014477605219984, 0]","[Client id: 92, ( id: 3, corrupt: False ), Client id: 7]"
51,61_1,Real,0.46466140404557255,"[0.46466140404557255, 0.7555225365484924, 0]","[Client id: 61, ( id: 5, corrupt: False ), Client id: 25]"
52,38_3,Real,0.4651955470710443,"[0.05170702610678584, 5.5668890448335056, 0]","[Client id: 38, ( id: 6, corrupt: False ), Client id: 52]"
53,13_1,Real,0.46957573518587736,"[0.46957573518587736, 5.404307315483647, 0]","[Client id: 13, ( id: 8, corrupt: False ), Client id: 26]"
54,81_1,Real,0.46994885958912963,"[0.46994885958912963, 0.08965234850196677, 0]","[Client id: 81, ( id: 9, corrupt: False ), Client id: 66]"
55,34_2,Real,0.47204041259782514,"[0.43840026344919475, 0.0549551038718185, 0]","[Client id: 34, ( id: 6, corrupt: False ), Client id: 66]"
56,65_1,Real,0.48517541702880984,"[0.48517541702880984, 0.7462314811663449, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 51]"
57,75_1,Real,0.5032555924553839,"[0.5032555924553839, 0.2624816896448319, 0]","[Client id: 75, ( id: 9, corrupt: False ), Client id: 67]"
58,98_1,Real,0.5084066985515026,"[0.5084066985515026, 0.17273278096807762, 0]","[Client id: 98, ( id: 7, corrupt: False ), Client id: 56]"
59,43_2,Real,0.5247305582298978,"[0.4754527090418002, 0.8734660259628921, 0]","[Client id: 43, ( id: 5, corrupt: False ), Client id: 80]"
60,29_1,Real,0.5255025968633847,"[0.5255025968633847, 0.06005170334429504, 0]","[Client id: 29, ( id: 5, corrupt: False ), Client id: 70]"
61,13_2,Real,0.5262686540166566,"[0.05669291883077917, 0.2529934301732539, 0]","[Client id: 13, ( id: 9, corrupt: False ), Client id: 60]"
62,38_4,Real,0.5370591341435408,"[0.0718635870724965, 0.2595976671060324, 0]","[Client id: 38, ( id: 9, corrupt: False ), Client id: 34]"
63,53_1,Real,0.5384657146976759,"[0.5384657146976759, 0.4593956563902037, 0]","[Client id: 53, ( id: 2, corrupt: False ), Client id: 61]"
64,34_3,Real,0.548583178699321,"[0.07654276610149588, 0.6059505257220089, 0]","[Client id: 34, ( id: 2, corrupt: False ), Client id: 0]"
65,12_1,Real,0.5573040196040049,"[0.5573040196040049, 0.6849086194050008, 0]","[Client id: 12, ( id: 8, corrupt: False ), Client id: 23]"
66,63_2,Real,0.56244360512247,"[0.23245025085167095, 0.6566719500324965, 0]","[Client id: 63, ( id: 2, corrupt: False ), Client id: 56]"
67,20_2,Real,0.5625384590977539,"[0.19419291875798533, 0.41411628956465335, 0]","[Client id: 20, ( id: 4, corrupt: False ), Client id: 98]"
68,13_3,Real,0.5754843717018161,"[0.049215717685159525, 1.253848756466404, 0]","[Client id: 13, ( id: 7, corrupt: False ), Client id: 64]"
69,94_1,Real,0.5810865183239569,"[0.5810865183239569, 0.19787011926936404, 0]","[Client id: 94, ( id: 3, corrupt: False ), Client id: 37]"
70,47_2,Real,0.5845030485431422,"[0.13790050827307132, 0.28398985474577737, 0]","[Client id: 47, ( id: 6, corrupt: False ), Client id: 23]"
71,91_2,Real,0.5908044598588309,"[0.2052093309374829, 0.23400502026859374, 0]","[Client id: 91, ( id: 10, corrupt: False ), Client id: 81]"
72,10_1,Real,0.6255013342561081,"[0.6255013342561081, 2.2516548624906214, 0]","[Client id: 10, ( id: 10, corrupt: False ), Client id: 19]"
73,12_2,Real,0.6323512106895228,"[0.07504719108551788, 0.333594900080434, 0]","[Client id: 12, ( id: 8, corrupt: False ), Client id: 50]"
74,35_2,Real,0.6416590262568573,"[0.3333359299080081, 0.23560704630249538, 0]","[Client id: 35, ( id: 8, corrupt: False ), Client id: 43]"
75,87_3,Real,0.6494240772925604,"[0.20406186281444114, 0.19634585911630087, 0]","[Client id: 87, ( id: 9, corrupt: False ), Client id: 10]"
76,48_1,Real,0.6499803608306064,"[0.6499803608306064, 0.1289305101228536, 0]","[Client id: 48, ( id: 2, corrupt: False ), Client id: 95]"
77,63_3,Real,0.6542970531983426,"[0.09185344807587263, 1.2696921121254992, 0]","[Client id: 63, ( id: 2, corrupt: False ), Client id: 36]"
78,95_2,Real,0.6558921105432359,"[0.2665073542499019, 0.3300201124761326, 0]","[Client id: 95, ( id: 8, corrupt: False ), Client id: 28]"
79,69_1,Real,0.6559892696007704,"[0.6559892696007704, 1.8437702908829343, 0]","[Client id: 69, ( id: 1, corrupt: False ), Client id: 29]"
80,18_2,Real,0.6611805834253838,"[0.32052533734178995, 1.490487270643184, 0]","[Client id: 18, ( id: 10, corrupt: False ), Client id: 55]"
81,97_1,Real,0.6762106361349048,"[0.6762106361349048, 0.7198697240402342, 0]","[Client id: 97, ( id: 7, corrupt: False ), Client id: 80]"
82,28_3,Real,0.6778769086314019,"[0.37824926498531286, 0.026131434540597534, 0]","[Client id: 28, ( id: 4, corrupt: False ), Client id: 59]"
83,4_2,Real,0.680644032757994,"[0.4084942397901545, 0.09567365051848577, 0]","[Client id: 4, ( id: 4, corrupt: False ), Client id: 70]"
84,85_2,Real,0.685080114824597,"[0.4675727202186457, 0.42413603737963446, 0]","[Client id: 85, ( id: 3, corrupt: False ), Client id: 79]"
85,32_3,Real,0.6952632113591755,"[0.38074224276751456, 0.2593056848438151, 0]","[Client id: 32, ( id: 4, corrupt: False ), Client id: 85]"
86,49_1,Real,0.7201464918048642,"[0.7201464918048642, 0.6749265276270214, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 88]"
87,87_4,Real,0.7327477317142932,"[0.08332365442173285, 0.9592164590981901, 0]","[Client id: 87, ( id: 1, corrupt: False ), Client id: 86]"
88,33_2,Real,0.7342489061598618,"[0.4444404207750345, 1.353538146580787, 0]","[Client id: 33, ( id: 7, corrupt: False ), Client id: 12]"
89,83_3,Real,0.747194752827702,"[0.38687060093192327, 0.3872558940514083, 0]","[Client id: 83, ( id: 4, corrupt: False ), Client id: 77]"
90,33_3,Real,0.7521565770408063,"[0.017907670880944433, 0.2716322504236712, 0]","[Client id: 33, ( id: 3, corrupt: False ), Client id: 13]"
91,36_1,Real,0.7563364113878993,"[0.7563364113878993, 0.02665923044672345, 0]","[Client id: 36, ( id: 1, corrupt: False ), Client id: 65]"
92,63_4,Real,0.7609130420938728,"[0.1066159888955302, 0.4027808499912029, 0]","[Client id: 63, ( id: 4, corrupt: False ), Client id: 35]"
93,54_1,Real,0.7658134718659491,"[0.7658134718659491, 0.1801549681564535, 0]","[Client id: 54, ( id: 9, corrupt: False ), Client id: 2]"
94,99_1,Real,0.7829561925580008,"[0.7829561925580008, 0.07537772802805148, 0]","[Client id: 99, ( id: 1, corrupt: False ), Client id: 75]"
95,3_1,Real,0.8063274213005996,"[0.8063274213005996, 0.8154220306886182, 0]","[Client id: 3, ( id: 7, corrupt: False ), Client id: 41]"
96,39_1,Real,0.8145482159639572,"[0.8145482159639572, 0.5543824688854508, 0]","[Client id: 39, ( id: 3, corrupt: False ), Client id: 53]"
97,60_1,Real,0.8226937003234287,"[0.8226937003234287, 0.31056111114457835, 0]","[Client id: 60, ( id: 4, corrupt: False ), Client id: 54]"
98,40_1,Real,0.8370340626234307,"[0.8370340626234307, 0.10811276682357736, 0]","[Client id: 40, ( id: 6, corrupt: False ), Client id: 90]"
99,58_1,Real,0.8483683883725827,"[0.8483683883725827, 0.6111089992226209, 0]","[Client id: 58, ( id: 6, corrupt: False ), Client id: 66]"
100,75_2,Real,0.8485031600519677,"[0.3452475675965838, 1.081173020136307, 0]","[Client id: 75, ( id: 7, corrupt: False ), Client id: 48]"
101,53_2,Real,0.8651727137206191,"[0.32670699902294315, 0.4314226861399922, 0]","[Client id: 53, ( id: 1, corrupt: False ), Client id: 50]"
102,88_1,Real,0.8757081931898146,"[0.8757081931898146, 1.9506035873724201, 0]","[Client id: 88, ( id: 3, corrupt: False ), Client id: 48]"
103,92_2,Real,0.8812560276638755,"[0.42005341455805495, 1.1792399443621093, 0]","[Client id: 92, ( id: 2, corrupt: False ), Client id: 50]"
104,20_3,Real,0.8872898784495514,"[0.3247514193517975, 0.6915423130444687, 0]","[Client id: 20, ( id: 10, corrupt: False ), Client id: 91]"
105,14_4,Real,0.8969408962212573,"[0.45533053186483974, 0.813763746222893, 0]","[Client id: 14, ( id: 7, corrupt: False ), Client id: 81]"
106,11_1,Real,0.9022501272504628,"[0.9022501272504628, 0.7565309386640612, 0]","[Client id: 11, ( id: 8, corrupt: False ), Client id: 32]"
107,73_1,Real,0.9054278050485257,"[0.9054278050485257, 0.9092202702123632, 0]","[Client id: 73, ( id: 10, corrupt: False ), Client id: 97]"
108,24_1,Real,0.912569007448405,"[0.912569007448405, 1.4203455341373887, 0]","[Client id: 24, ( id: 7, corrupt: False ), Client id: 78]"
109,19_1,Real,0.9132584901492617,"[0.9132584901492617, 0.9372941525098717, 0]","[Client id: 19, ( id: 2, corrupt: False ), Client id: 37]"
110,44_2,Real,0.9196051197426908,"[0.5515326130635075, 1.3083998438064368, 0]","[Client id: 44, ( id: 7, corrupt: False ), Client id: 42]"
111,73_2,Real,0.930211900944956,"[0.024784095896430273, 0.9732958466042041, 0]","[Client id: 73, ( id: 5, corrupt: False ), Client id: 58]"
112,47_3,Real,0.9325825356499369,"[0.34807948710679465, 1.3863190311618871, 0]","[Client id: 47, ( id: 1, corrupt: False ), Client id: 89]"
113,45_2,Real,0.9479135663187661,"[0.6570320948503305, 2.2454621946733315, 0]","[Client id: 45, ( id: 10, corrupt: False ), Client id: 17]"
114,36_2,Real,0.9505766681030837,"[0.1942402567151844, 3.850338735062003, 0]","[Client id: 36, ( id: 8, corrupt: False ), Client id: 69]"
115,64_1,Real,0.9607489028325464,"[0.9607489028325464, 3.5667100672432546, 0]","[Client id: 64, ( id: 2, corrupt: False ), Client id: 8]"
116,60_2,Real,0.9630137187681972,"[0.1403200184447685, 0.17060033795457458, 0]","[Client id: 60, ( id: 3, corrupt: False ), Client id: 36]"
117,98_2,Real,0.9716826378212647,"[0.4632759392697622, 0.5505172992746977, 0]","[Client id: 98, ( id: 8, corrupt: False ), Client id: 60]"
118,14_5,Real,1.012539875663488,"[0.1155989794422308, 0.04102259098785767, 0]","[Client id: 14, ( id: 7, corrupt: False ), Client id: 63]"
119,18_3,Real,1.015642075863175,"[0.35446149243779135, 0.27905392298547005, 0]","[Client id: 18, ( id: 3, corrupt: False ), Client id: 11]"
120,0_2,Real,1.0228678940684146,"[0.7453655512693864, 0.040666016156946865, 0]","[Client id: 0, ( id: 1, corrupt: False ), Client id: 33]"
121,58_2,Real,1.0353013198683418,"[0.18693293149575915, 0.02457399592003523, 0]","[Client id: 58, ( id: 9, corrupt: False ), Client id: 17]"
122,43_3,Real,1.0631332528169963,"[0.5384026945870987, 2.562979819108876, 0]","[Client id: 43, ( id: 4, corrupt: False ), Client id: 95]"
123,70_1,Real,1.0672636234218864,"[1.0672636234218864, 0.33926270585341967, 0]","[Client id: 70, ( id: 5, corrupt: False ), Client id: 46]"
124,36_3,Real,1.0706657158499884,"[0.12008904774690474, 1.1487215842424685, 0]","[Client id: 36, ( id: 6, corrupt: False ), Client id: 52]"
125,26_2,Real,1.0724385893625201,"[0.9384423581623942, 0.2967860297203597, 0]","[Client id: 26, ( id: 1, corrupt: False ), Client id: 58]"
126,9_1,Real,1.0944418442841748,"[1.0944418442841748, 0.41236143974923456, 0]","[Client id: 9, ( id: 5, corrupt: False ), Client id: 75]"
127,53_3,Real,1.1004696357645836,"[0.2352969220439644, 0.1862957603270759, 0]","[Client id: 53, ( id: 1, corrupt: False ), Client id: 42]"
128,84_1,Real,1.1022084633475586,"[1.1022084633475586, 3.6363331177608935, 0]","[Client id: 84, ( id: 2, corrupt: False ), Client id: 44]"
129,49_2,Real,1.1111002706973165,"[0.3909537788924523, 1.1994342133655762, 0]","[Client id: 49, ( id: 5, corrupt: False ), Client id: 67]"
130,44_3,Real,1.1320710443503306,"[0.21246592460763988, 2.4013552471999273, 0]","[Client id: 44, ( id: 8, corrupt: False ), Client id: 24]"
131,23_1,Real,1.1322461397839367,"[1.1322461397839367, 0.3300879146088442, 0]","[Client id: 23, ( id: 1, corrupt: False ), Client id: 86]"
132,74_1,Real,1.1351591737125946,"[1.1351591737125946, 0.22092480776389306, 0]","[Client id: 74, ( id: 9, corrupt: False ), Client id: 15]"
133,47_4,Real,1.1642780030643567,"[0.23169546741441982, 0.3008531600186039, 0]","[Client id: 47, ( id: 10, corrupt: False ), Client id: 94]"
134,13_4,Real,1.1696119614773144,"[0.5941275897754984, 0.20434619143797908, 0]","[Client id: 13, ( id: 2, corrupt: False ), Client id: 53]"
135,8_1,Real,1.1755310950551288,"[1.1755310950551288, 4.448220060251977, 0]","[Client id: 8, ( id: 7, corrupt: False ), Client id: 70]"
136,36_4,Real,1.2009848852585225,"[0.1303191694085342, 0.14036556863880717, 0]","[Client id: 36, ( id: 5, corrupt: False ), Client id: 32]"
137,87_5,Real,1.2010864552610512,"[0.468338723546758, 0.16283352917704513, 0]","[Client id: 87, ( id: 10, corrupt: False ), Client id: 50]"
138,3_2,Real,1.2169316764690081,"[0.41060425516840854, 0.3068716976516218, 0]","[Client id: 3, ( id: 1, corrupt: False ), Client id: 38]"
139,33_4,Real,1.2234341096672394,"[0.47127753262643324, 1.1884937167429566, 0]","[Client id: 33, ( id: 6, corrupt: False ), Client id: 78]"
140,27_1,Real,1.2247290287743402,"[1.2247290287743402, 1.050824892473554, 0]","[Client id: 27, ( id: 6, corrupt: False ), Client id: 74]"
141,33_5,Real,1.225707398199989,"[0.0022732885327496305, 1.557467181075185, 0]","[Client id: 33, ( id: 5, corrupt: False ), Client id: 6]"
142,66_1,Real,1.2416074052809618,"[1.2416074052809618, 0.2909791898645063, 0]","[Client id: 66, ( id: 4, corrupt: False ), Client id: 81]"
143,32_4,Real,1.2422433882025312,"[0.5469801768433559, 0.30439017933981855, 0]","[Client id: 32, ( id: 6, corrupt: False ), Client id: 94]"
144,76_2,Real,1.2429974915656057,"[0.818888327411255, 0.3542200061017553, 0]","[Client id: 76, ( id: 10, corrupt: False ), Client id: 6]"
145,27_2,Real,1.2590119379073021,"[0.03428290913296199, 0.4168509184255675, 0]","[Client id: 27, ( id: 3, corrupt: False ), Client id: 82]"
146,87_6,Real,1.2628373155831996,"[0.06175086032214838, 0.7143574151040635, 0]","[Client id: 87, ( id: 10, corrupt: False ), Client id: 59]"
147,72_3,Real,1.3007463391302543,"[0.8687954880228077, 0.5952318290457059, 0]","[Client id: 72, ( id: 7, corrupt: False ), Client id: 88]"
148,98_3,Real,1.3106077057277905,"[0.3389250679065259, 0.9019947902003227, 0]","[Client id: 98, ( id: 3, corrupt: False ), Client id: 12]"
149,88_2,Real,1.3120474778013944,"[0.43633928461157984, 0.5173347050143622, 0]","[Client id: 88, ( id: 7, corrupt: False ), Client id: 38]"
150,76_3,Real,1.322375164846785,"[0.07937767328117937, 0.2875318219719989, 0]","[Client id: 76, ( id: 10, corrupt: False ), Client id: 74]"
151,61_2,Real,1.3321841012983322,"[0.8675226972527598, 0.10810963377971884, 0]","[Client id: 61, ( id: 5, corrupt: False ), Client id: 65]"
152,54_2,Real,1.3405475407219654,"[0.5747340688560162, 0.02956046313592402, 0]","[Client id: 54, ( id: 8, corrupt: False ), Client id: 93]"
153,83_4,Real,1.3563767145609722,"[0.6091819617332702, 1.0317162478208783, 0]","[Client id: 83, ( id: 4, corrupt: False ), Client id: 12]"
154,50_1,Real,1.358695796364405,"[1.358695796364405, 0.0171275075740949, 0]","[Client id: 50, ( id: 10, corrupt: False ), Client id: 4]"
155,20_4,Real,1.3803672386549137,"[0.4930773602053624, 0.4324998992273054, 0]","[Client id: 20, ( id: 10, corrupt: False ), Client id: 88]"
156,6_1,Real,1.3894399758088376,"[1.3894399758088376, 0.2544659095358004, 0]","[Client id: 6, ( id: 5, corrupt: False ), Client id: 14]"
157,3_3,Real,1.4030683445305823,"[0.1861366680615742, 0.8032580071679142, 0]","[Client id: 3, ( id: 1, corrupt: False ), Client id: 10]"
158,13_5,Real,1.4267865961308892,"[0.2571746346535749, 1.1928373308732125, 0]","[Client id: 13, ( id: 10, corrupt: False ), Client id: 79]"
159,22_1,Real,1.4344777491317284,"[1.4344777491317284, 0.7108630253819068, 0]","[Client id: 22, ( id: 3, corrupt: False ), Client id: 48]"
160,35_3,Real,1.4552137002325527,"[0.8135546739756954, 0.14557598517999262, 0]","[Client id: 35, ( id: 3, corrupt: False ), Client id: 14]"
161,15_1,Real,1.4574050796618705,"[1.4574050796618705, 1.060695335135548, 0]","[Client id: 15, ( id: 3, corrupt: False ), Client id: 78]"
162,31_3,Real,1.4744376331395066,"[1.318762725869606, 0.05548101485654219, 0]","[Client id: 31, ( id: 9, corrupt: False ), Client id: 72]"
163,19_2,Real,1.4748820035464059,"[0.561623513397144, 1.1862016322612392, 0]","[Client id: 19, ( id: 10, corrupt: False ), Client id: 28]"
164,5_1,Real,1.486318628929865,"[1.486318628929865, 0.12305048374724349, 0]","[Client id: 5, ( id: 3, corrupt: False ), Client id: 94]"
165,34_4,Real,1.4931762816920942,"[0.9445931029927732, 0.1627754106312749, 0]","[Client id: 34, ( id: 8, corrupt: False ), Client id: 10]"
166,53_4,Real,1.4943577106711738,"[0.3938880749065903, 1.031642542907238, 0]","[Client id: 53, ( id: 4, corrupt: False ), Client id: 89]"
167,88_3,Real,1.5012901131172285,"[0.18924263531583413, 0.15734137327101488, 0]","[Client id: 88, ( id: 6, corrupt: False ), Client id: 87]"
168,39_2,Real,1.5018416408188913,"[0.687293424854934, 1.5865050216347256, 0]","[Client id: 39, ( id: 5, corrupt: False ), Client id: 78]"
169,31_4,Real,1.5128872285952284,"[0.03844959545572188, 0.5031829983303019, 0]","[Client id: 31, ( id: 3, corrupt: False ), Client id: 32]"
170,25_1,Real,1.5170757154070729,"[1.5170757154070729, 0.8332755997884566, 0]","[Client id: 25, ( id: 8, corrupt: False ), Client id: 9]"
171,59_1,Real,1.5533122475928505,"[1.5533122475928505, 0.6297877013028127, 0]","[Client id: 59, ( id: 1, corrupt: False ), Client id: 22]"
172,87_7,Real,1.5570061612392407,"[0.2941688456560412, 0.7086028127803641, 0]","[Client id: 87, ( id: 2, corrupt: False ), Client id: 86]"
173,11_2,Real,1.5639057976075128,"[0.66165567035705, 0.3564073667012312, 0]","[Client id: 11, ( id: 3, corrupt: False ), Client id: 32]"
174,57_1,Real,1.5693571783385993,"[1.5693571783385993, 0.7215906713678806, 0]","[Client id: 57, ( id: 5, corrupt: False ), Client id: 41]"
175,31_5,Real,1.570069071503713,"[0.05718184290848474, 1.2847924901149719, 0]","[Client id: 31, ( id: 9, corrupt: False ), Client id: 51]"
176,19_3,Real,1.5710084959500188,"[0.09612649240361283, 0.14466842761048698, 0]","[Client id: 19, ( id: 9, corrupt: False ), Client id: 95]"
177,95_3,Real,1.5763928185501366,"[0.9205007080069006, 1.418825057611024, 0]","[Client id: 95, ( id: 1, corrupt: False ), Client id: 54]"
178,21_1,Real,1.581485040868676,"[1.581485040868676, 1.4837634114446374, 0]","[Client id: 21, ( id: 4, corrupt: False ), Client id: 65]"
179,65_2,Real,1.5946067604137364,"[1.1094313433849265, 0.5551613016124421, 0]","[Client id: 65, ( id: 7, corrupt: False ), Client id: 83]"
180,94_2,Real,1.5949155684227823,"[1.0138290500988254, 0.24402259635681645, 0]","[Client id: 94, ( id: 4, corrupt: False ), Client id: 67]"
181,42_2,Real,1.6163047375331072,"[1.5690046272431808, 1.0442349318455155, 0]","[Client id: 42, ( id: 5, corrupt: False ), Client id: 84]"
182,81_2,Real,1.618718790648914,"[1.1487699310597843, 1.4540348554814877, 0]","[Client id: 81, ( id: 9, corrupt: False ), Client id: 13]"
183,50_2,Real,1.6214447624162787,"[0.2627489660518736, 0.34369275269389854, 0]","[Client id: 50, ( id: 3, corrupt: False ), Client id: 11]"
184,29_2,Real,1.627262407402438,"[1.1017598105390534, 0.6682046193261636, 0]","[Client id: 29, ( id: 5, corrupt: False ), Client id: 58]"
185,38_5,Real,1.6561136042715212,"[1.1190544701279803, 4.422562037731516, 0]","[Client id: 38, ( id: 8, corrupt: False ), Client id: 45]"
